Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
128,j1p0MGALT: step 16 u_z,-1,1,1,0.9444889660609
129,j1p0MGALT: step 17 u_x,-1,1,1,-0.2387286783542
130,j1p0MGALT: step 17 u_y,-1,1,1,-0.8566338572992
131,j1p0MGALT: step 17 u_z,-1,1,1,0.8310075902045
132,j1p0MGALT: step 18 u_x,-1,1,1,-0.2421567232818
133,j1p0MGALT: step 18 u_y,-1,1,1,-0.06315947095266
134,j1p0MGALT: step 18 u_z,-1,1,1,-0.1315287206455
135,j1p0MGALT: step 19 u_x,-1,1,1,0.1129727164652
136,j1p0MGALT: step 19 u_y,-1,1,1,0.01389896889729
137,j1p0MGALT: step 19 u_z,-1,1,1,0.1925056563136
Findex, Description, Lowerbound, Upperbound, Value
0,objective function,-1e+30,1e+30,1e+100
1,j0p0MGALT: step 0 control magnitude,0,1,1.282683774263
2,j0p0MGALT: step 1 control magnitude,0,1,1.241432006798
3,j0p0MGALT: step 2 control magnitude,0,1,1.250630841507
4,j0p0MGALT: step 3 control magnitude,0,1,0.6067582686303
5,j0p0MGALT: step 4 control magnitude,0,1,0.7886659634861
6,j0p0MGALT: step 5 control magnitude,0,1,1.258870858909
7,j0p0MGALT: step 6 control magnitude,0,1,0.9944096145094
8,j0p0MGALT: step 7 control magnitude,0,1,0.9752225939106
9,j0p0MGALT: step 8 control magnitude,0,1,0.9645367684277
10,j0p0MGALT: step 9 control magnitude,0,1,0.4679557454039
11,j0p0MGALT: step 10 control magnitude,0,1,1.010641817725
12,j0p0MGALT: step 11 control magnitude,0,1,0.6405307584987
13,j0p0MGALT: step 12 control magnitude,0,1,0.6227404058355
14,j0p0MGALT: step 13 control magnitude,0,1,0.4475762537757
15,j0p0MGALT: step 14 control magnitude,0,1,0.3494919723526
16,j0p0MGALT: step 15 control magnitude,0,1,0.7703776153886
17,j0p0MGALT: step 16 control magnitude,0,1,0.8704033762607
18,j0p0MGALT: step 17 control magnitude,0,1,1.390862847842
19,j0p0MGALT: step 18 control magnitude,0,1,0.5079325994406
20,j0p0MGALT: step 19 control magnitude,0,1,0.761141474253
21,j0p0MGALT: match point x,-1e-13,1e-13,-0.8575508284511
22,j0p0MGALT: match point y,-1e-13,1e-13,-2.068621775838
23,j0p0MGALT: match point z,-1e-13,1e-13,-0.9790258296516
24,j0p0MGALT: match point xdot,-1e-13,1e-13,1.341076698583
25,j0p0MGALT: match point ydot,-1e-13,1e-13,-0.237895048215
26,j0p0MGALT: match point zdot,-1e-13,1e-13,-0.1799168094211
27,j0p0MGALT: match point mass,-1e-13,1e-13,0.1035809889479
28,j0p0MGALT: match point virtual chemical fuel,-1e-13,1e-13,0.1391409550413
29,j0p0MGALT: match point virtual electric propellant,-1e-13,1e-13,0.4774483800324
30,j1p0MGALTEphemerisPeggedFreeDirectDeparture: left mass continuity constraint,-1e-13,1e-13,0.7899676264785
31,j1p0MGALTEphemerisPeggedIntercept: V_infinity_in magnitude,-6,0,1e+100
32,j1p0MGALT: step 0 control magnitude,0,1,1e+100
33,j1p0MGALT: step 1 control magnitude,0,1,1e+100
34,j1p0MGALT: step 2 control magnitude,0,1,1e+100
35,j1p0MGALT: step 3 control magnitude,0,1,1e+100
36,j1p0MGALT: step 4 control magnitude,0,1,1e+100
37,j1p0MGALT: step 5 control magnitude,0,1,1e+100
38,j1p0MGALT: step 6 control magnitude,0,1,1e+100
39,j1p0MGALT: step 7 control magnitude,0,1,1e+100
40,j1p0MGALT: step 8 control magnitude,0,1,1e+100
41,j1p0MGALT: step 9 control magnitude,0,1,1e+100
42,j1p0MGALT: step 10 control magnitude,0,1,1e+100
43,j1p0MGALT: step 11 control magnitude,0,1,1e+100
44,j1p0MGALT: step 12 control magnitude,0,1,1e+100
45,j1p0MGALT: step 13 control magnitude,0,1,1e+100
46,j1p0MGALT: step 14 control magnitude,0,1,1e+100
47,j1p0MGALT: step 15 control magnitude,0,1,1e+100
48,j1p0MGALT: step 16 control magnitude,0,1,1e+100
49,j1p0MGALT: step 17 control magnitude,0,1,1e+100
50,j1p0MGALT: step 18 control magnitude,0,1,1e+100
51,j1p0MGALT: step 19 control magnitude,0,1,1e+100
52,j1p0MGALT: match point x,-1e-13,1e-13,1e+100
53,j1p0MGALT: match point y,-1e-13,1e-13,1e+100
54,j1p0MGALT: match point z,-1e-13,1e-13,1e+100
55,j1p0MGALT: match point xdot,-1e-13,1e-13,1e+100
56,j1p0MGALT: match point ydot,-1e-13,1e-13,1e+100
