Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
118,j0p1MGALT: step 11 u_z,-1,1,1,-0.01174496295987
119,j0p1MGALT: step 12 u_x,-1,1,1,-0.1838422279904
120,j0p1MGALT: step 12 u_y,-1,1,1,-0.06410761145349
121,j0p1MGALT: step 12 u_z,-1,1,1,-0.02554027197539
122,j0p1MGALT: step 13 u_x,-1,1,1,-0.2113437630835
123,j0p1MGALT: step 13 u_y,-1,1,1,-0.09708693261385
124,j0p1MGALT: step 13 u_z,-1,1,1,-0.04827314308921
125,j0p1MGALT: step 14 u_x,-1,1,1,-0.6962840026985
126,j0p1MGALT: step 14 u_y,-1,1,1,-0.4156546732505
127,j0p1MGALT: step 14 u_z,-1,1,1,-0.1549505139208
128,j0p1MGALT: step 15 u_x,-1,1,1,-0.7490815359763
129,j0p1MGALT: step 15 u_y,-1,1,1,-0.6334953381729
130,j0p1MGALT: step 15 u_z,-1,1,1,-0.1938053744536
131,j0p1MGALT: step 16 u_x,-1,1,1,-0.6178283411367
132,j0p1MGALT: step 16 u_y,-1,1,1,-0.5805588112153
133,j0p1MGALT: step 16 u_z,-1,1,1,-0.1373413029293
134,j0p1MGALT: step 17 u_x,-1,1,1,-3.539848706102e-05
135,j0p1MGALT: step 17 u_y,-1,1,1,-1.460920701402e-05
136,j0p1MGALT: step 17 u_z,-1,1,1,-3.924393403909e-06
137,j0p1MGALT: step 18 u_x,-1,1,1,-3.497941250841e-05
138,j0p1MGALT: step 18 u_y,-1,1,1,-5.154151623277e-07
139,j0p1MGALT: step 18 u_z,-1,1,1,2.657416254159e-06
140,j0p1MGALT: step 19 u_x,-1,1,1,-2.064410438574e-05
141,j0p1MGALT: step 19 u_y,-1,1,1,-4.050727533356e-05
142,j0p1MGALT: step 19 u_z,-1,1,1,9.26287484937e-06
143,j0p2MGALTEphemerisPeggedUnpoweredFlyby: V_infinity_x,-29.78469183259,29.78469183259,29.78469183259,-1.066302048937
144,j0p2MGALTEphemerisPeggedUnpoweredFlyby: V_infinity_y,-29.78469183259,29.78469183259,29.78469183259,1.827026105606
145,j0p2MGALTEphemerisPeggedUnpoweredFlyby: V_infinity_z,-29.78469183259,29.78469183259,29.78469183259,2.864956000238
146,j0p2MGALT: phase flight time,315621.8600124,103680000,5022642.890913,20639568.90521
147,j0p2MGALTEphemerisPeggedFlybyIn: event left state mass,1e-13,525.2,525.2,172.5086730739
148,j0p2MGALTEphemerisPeggedFlybyIn: V_infinity_x,-29.78469183259,29.78469183259,29.78469183259,-3.276727579039
149,j0p2MGALTEphemerisPeggedFlybyIn: V_infinity_y,-29.78469183259,29.78469183259,29.78469183259,1.643021654516
150,j0p2MGALTEphemerisPeggedFlybyIn: V_infinity_z,-29.78469183259,29.78469183259,29.78469183259,-0.10465165685
151,j0p2MGALTEphemerisPeggedFlybyIn: virtual chemical fuel,0,525.2,525.2,68.90327769584
152,j0p2MGALT: virtual chemical fuel,0,525.2,525.2,2.5414424e-13
153,j0p2MGALT: virtual electric propellant,0,525.2,525.2,5.118858287335
154,j0p2MGALT: step 0 u_x,-1,1,1,-0.02618115787132
155,j0p2MGALT: step 0 u_y,-1,1,1,0.3467307258312
156,j0p2MGALT: step 0 u_z,-1,1,1,0.4964546684042
157,j0p2MGALT: step 1 u_x,-1,1,1,-0.03442461134565
158,j0p2MGALT: step 1 u_y,-1,1,1,0.1627544849001
159,j0p2MGALT: step 1 u_z,-1,1,1,0.3883783193549
160,j0p2MGALT: step 2 u_x,-1,1,1,-8.72501659317e-05
161,j0p2MGALT: step 2 u_y,-1,1,1,0.0001480651710535
162,j0p2MGALT: step 2 u_z,-1,1,1,0.001084359194248
163,j0p2MGALT: step 3 u_x,-1,1,1,-0.0001059833106832
164,j0p2MGALT: step 3 u_y,-1,1,1,0.0002861407502728
165,j0p2MGALT: step 3 u_z,-1,1,1,0.004857423180401
166,j0p2MGALT: step 4 u_x,-1,1,1,0.0003239502266734
167,j0p2MGALT: step 4 u_y,-1,1,1,-0.0004227171547008
168,j0p2MGALT: step 4 u_z,-1,1,1,0.007836015593094
169,j0p2MGALT: step 5 u_x,-1,1,1,0.00181080972733
170,j0p2MGALT: step 5 u_y,-1,1,1,-0.002192503841841
171,j0p2MGALT: step 5 u_z,-1,1,1,0.01747485842801
172,j0p2MGALT: step 6 u_x,-1,1,1,0.002688889816856
173,j0p2MGALT: step 6 u_y,-1,1,1,-0.002911380072431
174,j0p2MGALT: step 6 u_z,-1,1,1,0.01696349183063
175,j0p2MGALT: step 7 u_x,-1,1,1,0.001771200298626
176,j0p2MGALT: step 7 u_y,-1,1,1,-0.001526026436196
177,j0p2MGALT: step 7 u_z,-1,1,1,0.0075288866248
178,j0p2MGALT: step 8 u_x,-1,1,1,1.988710532008e-05
179,j0p2MGALT: step 8 u_y,-1,1,1,-0.001390047906462
180,j0p2MGALT: step 8 u_z,-1,1,1,0.006408860040491
181,j0p2MGALT: step 9 u_x,-1,1,1,5.290078029452e-05
182,j0p2MGALT: step 9 u_y,-1,1,1,-6.966153582688e-05
183,j0p2MGALT: step 9 u_z,-1,1,1,0.0002139776270957
184,j0p2MGALT: step 10 u_x,-1,1,1,-7.955821000993e-06
185,j0p2MGALT: step 10 u_y,-1,1,1,-8.535336973869e-06
186,j0p2MGALT: step 10 u_z,-1,1,1,6.009157082443e-05
187,j0p2MGALT: step 11 u_x,-1,1,1,5.496812764294e-06
188,j0p2MGALT: step 11 u_y,-1,1,1,-7.640545126364e-06
189,j0p2MGALT: step 11 u_z,-1,1,1,5.583306435919e-05
190,j0p2MGALT: step 12 u_x,-1,1,1,1.355761581023e-05
191,j0p2MGALT: step 12 u_y,-1,1,1,-3.889521259182e-06
192,j0p2MGALT: step 12 u_z,-1,1,1,1.315099442989e-05
193,j0p2MGALT: step 13 u_x,-1,1,1,2.350545764029e-06
194,j0p2MGALT: step 13 u_y,-1,1,1,3.391454461044e-06
195,j0p2MGALT: step 13 u_z,-1,1,1,2.381038326282e-06
196,j0p2MGALT: step 14 u_x,-1,1,1,8.305852627899e-08
197,j0p2MGALT: step 14 u_y,-1,1,1,-2.089424043783e-07
198,j0p2MGALT: step 14 u_z,-1,1,1,-2.364835690605e-07
199,j0p2MGALT: step 15 u_x,-1,1,1,-4.158633724494e-06
200,j0p2MGALT: step 15 u_y,-1,1,1,3.740468472513e-06
201,j0p2MGALT: step 15 u_z,-1,1,1,4.32942625439e-06
