Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
104,j0p0PSBI_Step7: substep0 u_x,-1,1,1,-0.3563874377688
105,j0p0PSBI_Step7: substep0 u_y,-1,1,1,-0.2337236439408
106,j0p0PSBI_Step7: substep0 u_z,-1,1,1,-0.03896555619546
107,j0p0PSBI_Step8: left state r,20000000,747989353500,149597870.691,211309915.7057
108,j0p0PSBI_Step8: left state RA,-25.13274122872,25.13274122872,1,1.95899566397
109,j0p0PSBI_Step8: left state DEC,-1.570796326795,1.570796326795,1,0.3963689381166
110,j0p0PSBI_Step8: left state v,0,297.8469183259,29.78469183259,24.21092400457
111,j0p0PSBI_Step8: left state vRA,-25.13274122872,25.13274122872,1,-12.40038619502
112,j0p0PSBI_Step8: left state vDEC,-25.13274122872,25.13274122872,1,-3.070984810222
113,j0p0PSBI_Step8: left state mass,1e-13,525.2,525.2,508.1664208218
114,j0p0PSBI_Step8: virtual chemical fuel,0,525.2,525.2,0.02270263648995
115,j0p0PSBI_Step8: virtual electric propellant,0,525.2,525.2,16.98548011049
116,j0p0PSBI_Step8: substep0 u_x,-1,1,1,-0.3563870941343
117,j0p0PSBI_Step8: substep0 u_y,-1,1,1,-0.2337245912794
118,j0p0PSBI_Step8: substep0 u_z,-1,1,1,-0.03896645904904
119,j0p0PSBI_Step9: left state r,20000000,747989353500,149597870.691,218573536.3004
120,j0p0PSBI_Step9: left state RA,-25.13274122872,25.13274122872,1,2.168104247982
121,j0p0PSBI_Step9: left state DEC,-1.570796326795,1.570796326795,1,0.3586432899582
122,j0p0PSBI_Step9: left state v,0,297.8469183259,29.78469183259,23.47613730744
123,j0p0PSBI_Step9: left state vRA,-25.13274122872,25.13274122872,1,-15.34115454248
124,j0p0PSBI_Step9: left state vDEC,-25.13274122872,25.13274122872,1,18.6944286396
125,j0p0PSBI_Step9: left state mass,1e-13,525.2,525.2,506.0955675506
126,j0p0PSBI_Step9: virtual chemical fuel,0,525.2,525.2,0.02294845006276
127,j0p0PSBI_Step9: virtual electric propellant,0,525.2,525.2,19.05107808577
128,j0p0PSBI_Step9: substep0 u_x,-1,1,1,-0.3563863378094
129,j0p0PSBI_Step9: substep0 u_y,-1,1,1,-0.2337250953719
130,j0p0PSBI_Step9: substep0 u_z,-1,1,1,-0.03896768074753
131,j0p0PSBI_Step10: left state r,20000000,747989353500,149597870.691,224789692.7114
132,j0p0PSBI_Step10: left state RA,-25.13274122872,25.13274122872,1,2.359640196181
133,j0p0PSBI_Step10: left state DEC,-1.570796326795,1.570796326795,1,0.3105101634897
134,j0p0PSBI_Step10: left state v,0,297.8469183259,29.78469183259,22.89084860434
135,j0p0PSBI_Step10: left state vRA,-25.13274122872,25.13274122872,1,-21.42564509854
